player,TD,Z1D,Z2D,Z3D,Z4D,Z5D,HSR_count,sprint_count,max_speed,match_date,jersey_number,position,team_name,is_starting,substitute_time,total_playing_time,total_match_time
EUSTAQUIO STEPHEN,11297.9,2949.9,4798.2,2552.2,787.5,210.1,186.0,49.0,30.4,2022-11-23,7.0,MF,Canada,True,81.0,81.0,90.0
HOILETT JUNIOR,7085.3,2072.4,3041.7,1232.8,611.5,126.8,111.0,42.0,31.9,2022-11-23,10.0,MF,Canada,True,58.0,58.0,90.0
BUCHANAN TAJON,10481.7,2957.9,5006.1,1525.1,622.6,369.0,139.0,60.0,35.2,2022-11-23,11.0,FW,Canada,True,81.0,81.0,90.0
HUTCHINSON ATIBA,7732.2,1868.1,3750.1,1319.9,639.5,154.6,107.0,41.0,29.3,2022-11-23,13.0,MF,Canada,True,58.0,58.0,90.0
DAVIES ALPHONSO,11470.3,3819.6,4595.0,1642.6,932.5,479.5,152.0,70.0,35.1,2022-11-23,19.0,FW,Canada,True,90.0,90.0,90.0
DAVID JONATHAN,12360.5,3401.6,5415.2,2229.8,985.1,330.0,181.0,72.0,30.8,2022-11-23,20.0,DF,Canada,True,90.0,90.0,90.0
LARYEA RICHIE,9002.2,2791.6,3558.6,1478.2,813.8,360.1,124.0,57.0,31.4,2022-11-23,22.0,DF,Canada,True,74.0,74.0,90.0
ADEKUGBE SAM,2658.2,769.8,1010.1,450.0,323.0,105.3,47.0,24.0,30.1,2022-11-23,3.0,DF,Canada,False,74.0,16.0,90.0
KONE ISMAEL,4405.6,1141.9,1990.0,866.1,324.7,82.8,72.0,26.0,32.3,2022-11-23,15.0,MF,Canada,False,58.0,32.0,90.0
LARIN CYLE,4318.5,1404.8,1689.8,752.7,282.0,189.1,65.0,28.0,33.3,2022-11-23,17.0,FW,Canada,False,81.0,9.0,90.0
OSORIO JONATHAN,1953.3,377.6,874.1,518.4,164.9,18.2,35.0,9.0,29.2,2022-11-23,21.0,DF,Canada,False,81.0,9.0,90.0
MILLAR LIAM,1869.4,466.6,707.0,412.8,205.3,77.8,27.0,14.0,31.8,2022-11-23,23.0,DF,Canada,False,0.0,0.0,90.0
COURTOIS THIBAUT,4444.3,3557.2,756.9,70.2,60.0,0.0,14.0,5.0,24.7,2022-11-23,1.0,GK,Belgium,True,0.0,90.0,90.0
ALDERWEIRELD TOBY,9639.5,3606.1,4620.2,984.2,325.8,103.1,94.0,26.0,29.5,2022-11-23,2.0,DF,Belgium,True,90.0,90.0,90.0
VERTONGHEN JAN,9663.8,3964.1,3992.1,1280.4,400.1,27.1,114.0,28.0,27.5,2022-11-23,5.0,DF,Belgium,True,90.0,90.0,90.0
WITSEL AXEL,11959.6,3023.4,5702.4,2543.8,668.5,20.3,196.0,49.0,26.5,2022-11-23,6.0,MF,Belgium,True,90.0,90.0,90.0
DE BRUYNE KEVIN,11161.2,4460.0,4176.5,1418.6,744.5,360.5,115.0,54.0,31.2,2022-11-23,7.0,MF,Belgium,True,90.0,90.0,90.0
TIELEMANS YOURI,6275.5,1640.4,2792.6,1253.2,448.7,141.2,99.0,35.0,31.1,2022-11-23,8.0,MF,Belgium,True,46.0,46.0,90.0
HAZARD EDEN,7622.3,2866.8,2904.9,1224.1,526.7,99.9,95.0,37.0,28.5,2022-11-23,10.0,FW,Belgium,True,62.0,62.0,90.0
CARRASCO YANNICK,6150.1,1775.5,2706.6,925.6,456.9,284.7,71.0,31.0,33.8,2022-11-23,11.0,FW,Belgium,True,46.0,46.0,90.0
DENDONCKER LEANDER,10752.9,3358.1,5187.2,1457.0,621.5,130.1,130.0,40.0,31.0,2022-11-23,18.0,DF,Belgium,True,90.0,90.0,90.0
CASTAGNE TIMOTHY,12433.8,3561.0,4808.2,2221.9,1240.9,603.0,185.0,86.0,33.5,2022-11-23,21.0,MF,Belgium,True,90.0,90.0,90.0
BATSHUAYI MICHY,8757.0,3015.9,3410.0,1377.5,710.2,242.6,126.0,54.0,30.6,2022-11-23,23.0,FW,Belgium,True,78.0,78.0,90.0
MEUNIER THOMAS,6532.9,1769.1,2970.5,1054.4,548.8,190.1,97.0,42.0,31.8,2022-11-23,15.0,DF,Belgium,False,46.0,44.0,90.0
TROSSARD LEANDRO,4256.6,1163.7,1842.7,681.5,308.6,260.1,59.0,27.0,33.5,2022-11-23,17.0,FW,Belgium,False,62.0,28.0,90.0
ONANA AMADOU,5853.7,2013.7,2616.0,850.0,259.9,114.1,66.0,23.0,33.4,2022-11-23,19.0,MF,Belgium,False,46.0,44.0,90.0
OPENDA LOIS,1845.0,660.0,574.4,335.6,175.8,99.3,30.0,17.0,32.7,2022-11-23,24.0,FW,Belgium,False,78.0,12.0,90.0
KIM SEUNGGYU,4133.8,3202.5,806.1,94.3,31.0,0.0,14.0,3.0,24.8,2022-12-05,1.0,GK,Korea Republic,True,90.0,90.0,90.0
KIM JINSU,5156.4,1987.3,2126.5,577.5,337.2,128.4,55.0,24.0,30.1,2022-12-05,3.0,DF,Korea Republic,True,46.0,46.0,90.0
KIM MINJAE,9159.8,3728.0,3763.8,888.5,585.3,194.2,95.0,42.0,30.9,2022-12-05,4.0,DF,Korea Republic,True,90.0,90.0,90.0
JUNG WOOYOUNG,5933.9,1738.6,2673.8,890.7,505.6,125.8,88.0,30.0,27.8,2022-12-05,5.0,MF,Korea Republic,True,44.0,44.0,90.0
HWANG LNBEOM,8766.2,1877.7,4568.9,1535.0,582.1,201.6,129.0,37.0,30.7,2022-12-05,0.0,0,0,0,0.0,0.0,0.0
SON HEUNGMIN,10217.3,3460.6,4638.6,1353.8,547.6,216.6,126.0,48.0,32.0,2022-12-05,7.0,MF,Korea Republic,True,90.0,90.0,90.0
CHO GUESUNG,9062.8,2799.5,4281.3,1249.8,627.1,105.1,116.0,54.0,30.7,2022-12-05,9.0,FW,Korea Republic,True,80.0,80.0,90.0
LEE JAESUNG,9756.3,2507.4,4348.4,2151.3,664.4,84.9,175.0,46.0,27.7,2022-12-05,10.0,FW,Korea Republic,True,74.0,74.0,90.0
HWANG HEECHAN,10090.1,3644.6,4252.0,1378.3,624.6,189.7,121.0,56.0,33.3,2022-12-05,11.0,MF,Korea Republic,True,90.0,90.0,90.0
KIM MOONHWAN,10261.3,3644.8,4218.4,1140.0,768.6,489.5,115.0,66.0,34.8,2022-12-05,15.0,DF,Korea Republic,True,90.0,90.0,90.0
KIM YOUNGGWON,8709.6,4088.3,3363.6,759.5,385.0,113.2,81.0,31.0,30.7,2022-12-05,19.0,DF,Korea Republic,True,90.0,90.0,90.0
PAIK SEUNGHO,3392.4,984.8,1626.3,587.6,142.1,51.9,48.0,10.0,30.8,2022-12-05,8.0,MF,Korea Republic,False,65.0,25.0,90.0
SON JUNHO,5903.1,1425.0,3145.2,894.9,380.2,58.4,83.0,29.0,28.7,2022-12-05,13.0,MF,Korea Republic,False,46.0,44.0,90.0
HONG CHUI,5251.8,1630.7,2190.0,768.3,487.9,174.9,71.0,35.0,31.2,2022-12-05,0.0,0,0,0,0.0,0.0,0.0
HWANG UIJO,1729.2,503.9,745.1,322.3,103.8,54.1,29.0,10.0,29.0,2022-12-05,16.0,DF,Korea Republic,False,80.0,10.0,90.0
LEE KANGIN,2299.1,609.3,1084.3,383.7,171.7,50.4,29.0,13.0,30.1,2022-12-05,18.0,MF,Korea Republic,False,74.0,16.0,90.0
ALISSON,4278.9,3421.0,799.3,52.6,6.0,0.0,8.0,1.0,22.7,2022-12-05,1.0,GK,Brazil,True,80.0,80.0,90.0
DANILO,8093.7,2995.5,2968.0,1210.8,682.3,237.1,105.0,46.0,33.2,2022-12-05,2.0,DF,Brazil,True,72.0,72.0,90.0
THIAGO SILVA,8379.2,4118.4,2946.1,922.5,300.0,92.2,78.0,27.0,30.8,2022-12-05,3.0,DF,Brazil,True,90.0,90.0,90.0
MARQUINHOS,9619.7,3805.6,4104.7,1068.8,500.2,140.4,94.0,37.0,31.6,2022-12-05,4.0,DF,Brazil,True,90.0,90.0,90.0
CASEMIRO,11563.9,3284.2,6335.9,1528.7,387.4,27.8,118.0,29.0,28.1,2022-12-05,5.0,MF,Brazil,True,90.0,90.0,90.0
LUCAS PAQUETA,11080.2,3745.1,4998.3,1537.9,652.6,145.1,137.0,51.0,29.8,2022-12-05,7.0,MF,Brazil,True,36.0,36.0,90.0
RICHARLISON,11150.0,3608.2,4476.7,1770.6,889.8,404.7,153.0,68.0,32.7,2022-12-05,9.0,FW,Brazil,True,29.0,29.0,90.0
NEYMAR,7925.9,3383.6,3097.4,853.6,435.9,155.3,77.0,28.0,31.1,2022-12-05,10.0,FW,Brazil,True,81.0,81.0,90.0
RAPHINHA,10709.3,3913.2,3881.1,1545.4,899.6,470.1,150.0,70.0,32.4,2022-12-05,11.0,FW,Brazil,True,63.0,63.0,90.0
EDER MILITAO,7142.3,2652.6,3095.5,914.2,386.4,94.3,83.0,33.0,31.0,2022-12-05,14.0,DF,Brazil,True,72.0,72.0,90.0
VINICIUS JUNIOR,7819.0,3273.8,2420.0,1026.6,621.6,477.0,100.0,51.0,34.0,2022-12-05,20.0,FW,Brazil,True,72.0,72.0,90.0
WEVERTON,751.0,583.6,124.9,24.0,18.5,0.0,3.0,1.0,22.8,2022-12-05,12.0,GK,Brazil,False,80.0,10.0,90.0
DANI ALVES,3239.4,1052.8,1635.5,322.6,189.2,39.5,29.0,13.0,27.7,2022-12-05,13.0,MF,Brazil,False,63.0,27.0,90.0
RODRYGO,1989.0,412.7,945.9,372.1,113.4,144.8,33.0,11.0,30.5,2022-12-05,21.0,FW,Brazil,False,81.0,9.0,90.0
BREMER,2351.6,766.6,1105.0,266.4,179.0,34.6,19.0,10.0,31.6,2022-12-05,24.0,DF,Brazil,False,72.0,18.0,90.0
GABRIEL MARTINELLI,2373.0,750.6,1078.8,262.2,191.5,89.9,33.0,17.0,31.2,2022-12-05,26.0,FW,Brazil,False,72.0,18.0,90.0
MILINKOVIC-SAVIC VANJA,4747.7,3582.6,989.4,116.3,47.5,11.4,14.0,5.0,27.0,2022-11-24,23.0,GK,Serbia,True,90.0,90.0,90.0
PAVLOVIC STRAHINJA,10666.2,3300.1,5321.4,1127.4,688.0,229.3,114.0,59.0,33.4,2022-11-24,2.0,DF,Serbia,True,90.0,90.0,90.0
MILENKOVIC NIKOLA,9873.9,3669.1,4392.9,1067.4,616.1,127.4,108.0,42.0,31.6,2022-11-24,4.0,DF,Serbia,True,90.0,90.0,90.0
VELJKOVIC MILOS,10282.7,3352.2,5394.3,1088.9,416.4,30.8,102.0,29.0,27.0,2022-11-24,5.0,DF,Serbia,True,49.0,49.0,90.0
GUDELJ NEMANJA,7058.8,1905.2,3735.5,943.1,382.6,91.8,86.0,28.0,29.7,2022-11-24,8.0,MF,Serbia,True,57.0,57.0,90.0
MITROVIC ALEKSANDAR,7741.3,3681.8,2868.1,822.9,312.0,56.5,72.0,22.0,27.7,2022-11-24,9.0,FW,Serbia,True,83.0,83.0,90.0
TADIC DUSAN,12261.6,3031.1,6123.4,2159.3,817.8,131.2,169.0,53.0,30.4,2022-11-24,10.0,FW,Serbia,True,90.0,90.0,90.0
ZIVKOVIC ANDRIJA,6256.7,2164.2,2635.3,846.5,350.4,259.7,78.0,30.0,31.9,2022-11-24,14.0,MF,Serbia,True,57.0,57.0,90.0
LUKIC SASA,7741.2,2315.4,3576.4,1332.3,346.0,171.1,108.0,28.0,32.9,2022-11-24,16.0,MF,Serbia,True,64.0,64.0,90.0
MILINKOVIC-SAVIC SERGEJ,12306.2,3107.3,6448.4,2133.9,582.1,34.5,147.0,42.0,28.4,2022-11-24,20.0,MF,Serbia,True,66.0,66.0,90.0
MLADENOVIC FILIP,7821.8,2464.6,3175.6,1280.4,564.0,337.1,112.0,51.0,32.9,2022-11-24,25.0,DF,Serbia,True,66.0,66.0,90.0
MAKSIMOVIC NEMANJA,2124.3,568.5,785.3,449.1,242.8,78.6,34.0,16.0,28.1,2022-11-24,6.0,MF,Serbia,False,57.0,33.0,90.0
RADONJIC NEMANJA,4167.0,1595.1,1540.1,518.0,337.1,176.7,45.0,28.0,35.2,2022-11-24,7.0,MF,Serbia,False,57.0,33.0,90.0
VLAHOVIC DUSAN,3401.3,1316.3,1301.3,504.4,233.0,46.3,46.0,16.0,29.9,2022-11-24,18.0,FW,Serbia,False,66.0,24.0,90.0
LAZOVIC DARKO,3558.1,1237.5,1184.5,648.6,281.1,206.4,52.0,21.0,30.8,2022-11-24,22.0,DF,Serbia,False,66.0,24.0,90.0
ILIC IVAN,5030.0,1260.0,2241.8,1116.1,318.4,93.6,79.0,28.0,32.2,2022-11-24,24.0,MF,Serbia,False,0.0,0.0,90.0
ALISSON,5124.9,4092.2,838.4,134.8,46.1,13.8,16.0,4.0,30.5,2022-11-24,1.0,GK,Brazil,True,0.0,90.0,90.0
DANILO,9854.8,3484.7,3723.1,1476.3,708.6,461.2,132.0,54.0,34.6,2022-11-24,2.0,DF,Brazil,True,90.0,90.0,90.0
THIAGO SILVA,8403.5,3986.6,3050.5,921.0,310.9,133.6,90.0,28.0,30.5,2022-11-24,3.0,DF,Brazil,True,90.0,90.0,90.0
MARQUINHOS,9938.0,3442.5,4621.2,1216.4,548.6,109.3,114.0,43.0,27.2,2022-11-24,4.0,DF,Brazil,True,90.0,90.0,90.0
CASEMIRO,11315.2,3325.5,5783.2,1730.1,406.2,71.3,135.0,33.0,28.5,2022-11-24,5.0,MF,Brazil,True,90.0,90.0,90.0
ALEX SANDRO,10357.2,3236.6,5028.4,1267.7,613.1,211.3,113.0,49.0,32.6,2022-11-24,6.0,DF,Brazil,True,75.0,75.0,90.0
LUCAS PAQUETA,8606.9,2976.3,3680.3,1323.7,476.0,149.8,108.0,36.0,28.0,2022-11-24,7.0,MF,Brazil,True,75.0,75.0,90.0
RICHARLISON,9244.8,2659.7,4152.8,1375.6,842.2,213.6,125.0,61.0,31.4,2022-11-24,9.0,FW,Brazil,True,79.0,79.0,90.0
NEYMAR,8492.9,2745.8,3902.5,1033.6,546.9,264.1,95.0,45.0,30.5,2022-11-24,10.0,FW,Brazil,True,80.0,80.0,90.0
RAPHINHA,10032.3,3197.3,3563.5,1739.6,1139.7,393.3,158.0,87.0,32.4,2022-11-24,11.0,FW,Brazil,True,87.0,87.0,90.0
VINICIUS JUNIOR,7176.1,3209.2,2112.6,822.4,551.1,480.1,76.0,48.0,33.6,2022-11-24,20.0,FW,Brazil,True,76.0,76.0,90.0
FRED,2931.6,678.4,1335.3,623.2,273.5,20.8,55.0,16.0,27.0,2022-11-24,8.0,MF,Brazil,False,75.0,15.0,90.0
GABRIEL JESUS,2173.4,702.7,824.2,368.0,200.8,77.8,32.0,14.0,29.1,2022-11-24,18.0,FW,Brazil,False,79.0,11.0,90.0
ANTONY,2120.7,683.1,863.8,402.7,151.2,19.9,30.0,12.0,31.5,2022-11-24,19.0,DF,Brazil,False,80.0,10.0,90.0
RODRYGO,3035.1,623.1,1421.0,638.3,227.0,125.7,49.0,17.0,30.9,2022-11-24,21.0,FW,Brazil,False,76.0,14.0,90.0
GABRIEL MARTINELLI,1373.9,376.2,575.7,201.6,113.3,107.0,17.0,9.0,32.3,2022-11-24,26.0,FW,Brazil,False,87.0,3.0,90.0
SOMMER YANN,4416.8,3499.8,802.1,92.3,22.5,0.0,12.0,3.0,21.9,2022-11-28,1.0,GK,Switzerland,True,86.0,86.0,90.0
WIDMER SILVAN,8942.4,3073.5,3660.1,1319.0,583.9,305.8,123.0,49.0,33.4,2022-11-28,3.0,DF,Switzerland,True,90.0,90.0,90.0
ELVEDI NICO,9292.9,3299.9,4517.3,834.5,514.8,126.4,91.0,40.0,30.3,2022-11-28,4.0,DF,Switzerland,True,90.0,90.0,90.0
AKANJI MANUEL,9101.5,3627.9,3796.2,1024.8,491.5,160.2,101.0,43.0,34.1,2022-11-28,5.0,DF,Switzerland,True,90.0,90.0,90.0
EMBOLO BREEL,7323.1,3288.1,2359.5,919.8,489.9,265.8,80.0,45.0,33.0,2022-11-28,7.0,FW,Switzerland,True,76.0,76.0,90.0
FREULER REMO,11695.0,3527.2,5502.5,1918.0,677.1,70.2,159.0,48.0,28.5,2022-11-28,8.0,MF,Switzerland,True,90.0,90.0,90.0
XHAKA GRANIT,11058.1,3055.4,5505.8,1794.7,573.9,128.3,145.0,47.0,28.1,2022-11-28,10.0,MF,Switzerland,True,90.0,90.0,90.0
RODRIGUEZ RICARDO,9187.5,3936.8,3624.5,991.3,473.2,161.7,96.0,39.0,31.1,2022-11-28,13.0,DF,Switzerland,True,90.0,90.0,90.0
SOW DJIBRIL,9302.5,2368.4,4766.6,1561.0,463.3,142.3,124.0,36.0,30.1,2022-11-28,15.0,MF,Switzerland,True,76.0,76.0,90.0
VARGAS RUBEN,6631.8,2374.9,2691.2,935.1,466.2,165.1,95.0,35.0,33.5,2022-11-28,17.0,FW,Switzerland,True,59.0,59.0,90.0
RIEDER FABIAN,7240.9,2165.0,3199.8,1218.7,572.0,84.7,107.0,47.0,30.4,2022-11-28,25.0,MF,Switzerland,True,50.0,50.0,90.0
FERNANDES EDIMILSON,4179.1,1189.0,1859.3,593.4,342.7,195.2,53.0,27.0,32.4,2022-11-28,2.0,DF,Switzerland,False,86.0,4.0,90.0
SEFEROVIC HARIS,2377.3,783.3,887.2,327.8,270.1,108.9,25.0,18.0,32.0,2022-11-28,9.0,FW,Switzerland,False,59.0,31.0,90.0
STEFFEN RENATO,3868.2,1379.8,1543.0,597.6,277.7,70.0,53.0,24.0,27.7,2022-11-28,14.0,FW,Switzerland,False,0.0,0.0,90.0
AEBISCHER MICHEL,2565.3,743.7,947.1,471.5,291.4,111.6,38.0,20.0,31.6,2022-11-28,16.0,MF,Switzerland,False,0.0,0.0,90.0
FREI FABIAN,1443.0,370.6,545.3,311.1,209.0,7.1,24.0,13.0,26.6,2022-11-28,20.0,DF,Switzerland,False,86.0,4.0,90.0
ALISSON,5050.2,4066.9,869.1,88.9,14.1,10.6,12.0,2.0,27.9,2022-11-28,1.0,GK,Brazil,True,0.0,90.0,90.0
THIAGO SILVA,8038.0,3897.6,2872.8,731.5,423.6,111.7,72.0,35.0,29.8,2022-11-28,3.0,DF,Brazil,True,90.0,90.0,90.0
MARQUINHOS,9747.3,3433.0,4228.4,1286.6,584.8,213.5,122.0,44.0,32.8,2022-11-28,4.0,DF,Brazil,True,90.0,90.0,90.0
CASEMIRO,10953.7,3271.9,5693.7,1489.7,449.1,49.3,118.0,34.0,28.6,2022-11-28,5.0,MF,Brazil,True,83.0,83.0,90.0
ALEX SANDRO,9252.9,3058.1,4338.7,1249.1,492.3,114.7,102.0,38.0,31.7,2022-11-28,6.0,DF,Brazil,True,86.0,86.0,90.0
LUCAS PAQUETA,5147.3,1898.8,2214.9,722.7,283.1,27.8,58.0,21.0,28.2,2022-11-28,7.0,MF,Brazil,True,46.0,46.0,90.0
FRED,7619.6,1872.9,3659.7,1427.2,573.8,86.1,130.0,43.0,29.8,2022-11-28,8.0,MF,Brazil,True,58.0,58.0,90.0
RICHARLISON,8471.7,2607.6,3631.0,1227.6,707.4,298.2,108.0,54.0,33.1,2022-11-28,9.0,FW,Brazil,True,73.0,73.0,90.0
RAPHINHA,8087.8,2949.6,3148.6,1037.7,764.3,188.4,104.0,56.0,32.8,2022-11-28,11.0,FW,Brazil,True,73.0,73.0,90.0
EDER MILITAO,10132.0,3763.0,3999.1,1375.9,615.0,378.9,133.0,56.0,34.1,2022-11-28,14.0,DF,Brazil,True,90.0,90.0,90.0
VINICIUS JUNIOR,8999.2,4221.5,2467.6,1240.1,688.4,381.6,118.0,59.0,34.1,2022-11-28,20.0,FW,Brazil,True,90.0,90.0,90.0
ALEX TELLES,1156.5,390.5,406.8,201.8,107.9,49.4,19.0,8.0,31.4,2022-11-28,16.0,DF,Brazil,False,86.0,4.0,90.0
BRUNO GUIMARAES,4798.4,1302.8,2180.9,879.6,373.3,61.9,67.0,25.0,27.8,2022-11-28,17.0,MF,Brazil,False,58.0,32.0,90.0
GABRIEL JESUS,2340.3,900.6,757.3,365.1,196.6,120.8,29.0,17.0,29.7,2022-11-28,18.0,FW,Brazil,False,73.0,17.0,90.0
ANTONY,2422.8,780.6,1076.0,310.4,174.9,80.9,24.0,16.0,30.5,2022-11-28,19.0,DF,Brazil,False,73.0,17.0,90.0
RODRYGO,6080.9,1550.0,2731.5,1143.2,562.5,93.6,92.0,33.0,29.6,2022-11-28,21.0,FW,Brazil,False,46.0,44.0,90.0
EDERSON,3975.6,3338.3,493.8,86.3,57.2,0.0,10.0,3.0,25.4,2022-12-02,23.0,GK,Brazil,True,90.0,90.0,90.0
FRED,6527.9,1794.5,2751.5,1413.9,462.8,105.1,117.0,37.0,29.8,2022-12-02,8.0,MF,Brazil,True,55.0,55.0,90.0
DANI ALVES,10842.8,3457.8,5509.2,1230.7,576.8,69.4,122.0,43.0,28.5,2022-12-02,13.0,MF,Brazil,True,90.0,90.0,90.0
EDER MILITAO,9795.7,3989.8,4038.8,1148.1,388.9,230.2,101.0,36.0,32.7,2022-12-02,14.0,DF,Brazil,True,90.0,90.0,90.0
FABINHO,10653.1,3934.2,4625.6,1568.1,414.4,110.8,129.0,39.0,31.3,2022-12-02,15.0,MF,Brazil,True,90.0,90.0,90.0
ALEX TELLES,5382.6,1868.3,2376.4,832.7,166.9,138.9,72.0,18.0,31.5,2022-12-02,16.0,DF,Brazil,True,54.0,54.0,90.0
GABRIEL JESUS,6122.5,2242.1,2630.9,650.8,483.1,116.3,66.0,36.0,29.4,2022-12-02,18.0,FW,Brazil,True,64.0,64.0,90.0
ANTONY,7968.4,3205.7,3009.7,1071.8,449.4,231.9,95.0,44.0,34.3,2022-12-02,19.0,FW,Brazil,True,79.0,79.0,90.0
RODRYGO,6360.8,1767.7,3114.9,879.1,394.4,204.8,75.0,29.0,31.6,2022-12-02,21.0,FW,Brazil,True,55.0,55.0,90.0
BREMER,10175.2,3761.8,4838.3,1118.3,340.9,116.0,98.0,29.0,32.3,2022-12-02,24.0,DF,Brazil,True,90.0,90.0,90.0
GABRIEL MARTINELLI,10442.4,3989.0,3911.7,1352.3,792.6,396.8,120.0,70.0,34.9,2022-12-02,26.0,FW,Brazil,True,90.0,90.0,90.0
MARQUINHOS,5101.9,1587.2,1939.7,923.9,494.4,156.6,71.0,41.0,30.6,2022-12-02,4.0,DF,Brazil,False,0.0,0.0,90.0
RAPHINHA,2367.9,812.2,811.0,433.6,190.6,120.3,42.0,17.0,30.0,2022-12-02,11.0,FW,Brazil,False,0.0,0.0,90.0
BRUNO GUIMARAES,5403.8,1848.1,2049.7,1019.7,411.8,74.0,68.0,23.0,30.0,2022-12-02,17.0,MF,Brazil,False,79.0,11.0,90.0
EVERTON RIBEIRO,5363.3,1545.2,2188.8,947.2,586.7,95.5,75.0,30.0,28.0,2022-12-02,22.0,MF,Brazil,False,55.0,35.0,90.0
PEDRO,3678.8,1720.9,1108.1,542.3,117.4,190.2,46.0,13.0,31.0,2022-12-02,25.0,FW,Brazil,False,64.0,26.0,90.0
MILINKOVIC-SAVIC VANJA,4969.0,3494.7,1086.7,194.8,117.3,75.0,20.0,9.0,29.2,2022-11-28,23.0,GK,Serbia,True,90.0,90.0,90.0
PAVLOVIC STRAHINJA,6353.3,2287.8,2774.5,657.6,355.2,278.3,62.0,32.0,33.8,2022-11-28,2.0,DF,Serbia,True,90.0,90.0,90.0
MILENKOVIC NIKOLA,10377.3,3675.6,4794.3,1145.7,513.7,249.1,115.0,41.0,33.2,2022-11-28,4.0,DF,Serbia,True,90.0,90.0,90.0
VELJKOVIC MILOS,8779.9,3058.0,4084.4,1010.6,517.1,109.7,89.0,30.0,30.1,2022-11-28,5.0,DF,Serbia,True,78.0,78.0,90.0
MAKSIMOVIC NEMANJA,11749.9,4241.7,4201.8,2030.4,874.2,400.7,169.0,60.0,31.5,2022-11-28,6.0,MF,Serbia,True,53.0,53.0,90.0
MITROVIC ALEKSANDAR,9920.5,4474.1,3566.4,1251.0,535.7,93.3,107.0,40.0,30.4,2022-11-28,9.0,FW,Serbia,True,79.0,79.0,90.0
TADIC DUSAN,12597.3,3246.3,6194.1,2141.5,857.9,156.2,173.0,53.0,32.3,2022-11-28,10.0,FW,Serbia,True,90.0,90.0,90.0
ZIVKOVIC ANDRIJA,9082.5,3120.7,3385.0,1465.0,869.2,242.5,106.0,51.0,31.7,2022-11-28,14.0,MF,Serbia,True,78.0,78.0,90.0
LUKIC SASA,11604.2,3795.7,4709.0,2138.7,816.9,143.9,175.0,65.0,30.6,2022-11-28,16.0,MF,Serbia,True,64.0,64.0,90.0
KOSTIC FILIP,10344.9,4053.1,3688.0,1521.7,695.2,387.9,129.0,46.0,33.6,2022-11-28,17.0,MF,Serbia,False,78.0,12.0,90.0
MILINKOVIC-SAVIC SERGEJ,10378.1,2699.4,5173.5,1647.0,671.5,186.8,136.0,45.0,29.8,2022-11-28,20.0,MF,Serbia,True,90.0,90.0,90.0
RADONJIC NEMANJA,2153.8,689.2,845.4,393.7,154.0,71.5,33.0,12.0,30.0,2022-11-28,7.0,MF,Serbia,False,78.0,12.0,90.0
MITROVIC STEFAN,4424.0,1429.8,2135.0,415.4,375.2,68.6,44.0,23.0,27.2,2022-11-28,13.0,FW,Serbia,False,0.0,0.0,90.0
BABIC SRDJAN,1805.9,673.3,785.2,228.8,118.7,0.0,20.0,8.0,25.2,2022-11-28,15.0,DF,Serbia,False,0.0,0.0,90.0
DJURICIC FILIP,661.9,181.6,244.7,101.9,61.9,71.8,7.0,6.0,32.0,2022-11-28,21.0,DF,Serbia,False,0.0,0.0,90.0
GRUJIC MARKO,2259.4,630.1,1103.9,412.1,94.4,18.8,31.0,7.0,27.6,2022-11-28,26.0,MF,Serbia,False,79.0,11.0,90.0
NEUER MANUEL,5398.2,3799.8,1232.4,282.3,43.7,39.9,28.0,5.0,28.2,2022-12-01,1.0,GK,Germany,True,90.0,90.0,90.0
RUEDIGER ANTONIO,9678.8,4113.5,3831.8,1058.9,539.1,135.5,99.0,35.0,30.3,2022-12-01,2.0,DF,Germany,True,90.0,90.0,90.0
RAUM DAVID,8312.5,2511.2,3398.2,1413.1,689.1,301.7,126.0,54.0,33.5,2022-12-01,3.0,DF,Germany,True,67.0,67.0,90.0
KIMMICH JOSHUA,12698.3,3304.1,6807.6,1804.4,699.7,82.5,156.0,54.0,29.3,2022-12-01,6.0,MF,Germany,True,90.0,90.0,90.0
GORETZKA LEON,5638.7,2093.1,2398.7,840.2,282.5,23.7,76.0,23.0,26.9,2022-12-01,8.0,MF,Germany,True,90.0,90.0,90.0
GNABRY SERGE,10841.4,3823.7,4220.5,1733.5,660.2,403.3,151.0,59.0,32.1,2022-12-01,10.0,FW,Germany,True,66.0,66.0,90.0
MUELLER THOMAS,7836.2,2852.4,3284.9,919.2,608.9,170.8,96.0,45.0,31.7,2022-12-01,13.0,FW,Germany,True,90.0,90.0,90.0
MUSIALA JAMAL,10650.4,4022.7,4236.7,1342.0,810.5,237.5,123.0,62.0,31.3,2022-12-01,14.0,MF,Germany,True,90.0,90.0,90.0
SUELE NIKIAS,8855.4,3683.9,3901.7,770.4,372.8,126.6,77.0,29.0,29.9,2022-12-01,0.0,0,0,0,0.0,0.0,0.0
SANE LEROY,10543.7,3884.3,3659.7,1537.3,975.3,488.2,131.0,66.0,34.3,2022-12-01,19.0,MF,Germany,True,55.0,55.0,90.0
GUENDOGAN LLKAY,6456.0,2016.9,3317.1,972.3,149.1,0.0,82.0,12.0,25.0,2022-12-01,0.0,0,0,0,0.0,0.0,0.0
GINTER MATTHIAS,971.6,228.1,521.5,136.9,85.2,0.0,11.0,5.0,26.2,2022-12-01,4.0,DF,Germany,False,90.0,0.0,90.0
